essay_id,prompt_name,predicted,holistic_score,prompt_id,src
93d44b9,Driverless cars,True,4,3,kaggle-only
9921ad6,Driverless cars,True,4,3,kaggle-only
091a8ca,Driverless cars,True,3,3,kaggle-only
af2214c,Driverless cars,True,3,3,kaggle-only
1e34c9d,Driverless cars,True,4,3,kaggle-only
34e37d0,Driverless cars,True,4,3,kaggle-only
9757d84,Driverless cars,True,4,3,kaggle-only
736b2a8,Driverless cars,True,3,3,kaggle-only
3a9bdb3,Driverless cars,True,4,3,kaggle-only
fed3c1f,Driverless cars,True,5,3,kaggle-only
372ad46,Driverless cars,True,2,3,kaggle-only
1621180,Driverless cars,True,4,3,kaggle-only
13637e9,Driverless cars,True,4,3,kaggle-only
8a52d1e,Driverless cars,True,4,3,kaggle-only
7696be8,Driverless cars,True,4,3,kaggle-only
a17d5f7,Driverless cars,True,2,3,kaggle-only
e4b5afb,Driverless cars,True,4,3,kaggle-only
23ac622,Driverless cars,True,4,3,kaggle-only
3aea5c1,Driverless cars,True,4,3,kaggle-only
5ba4509,Driverless cars,True,3,3,kaggle-only
ef6eea5,Driverless cars,True,2,3,kaggle-only
4b79d77,Driverless cars,True,4,3,kaggle-only
a5bb8c7,Driverless cars,True,4,3,kaggle-only
0c4ede2,Driverless cars,True,4,3,kaggle-only
08dac82,Driverless cars,True,3,3,kaggle-only
9a10719,Driverless cars,True,4,3,kaggle-only
247f18e,Driverless cars,True,1,3,kaggle-only
6e1111f,Driverless cars,True,2,3,kaggle-only
5d3b6f8,Driverless cars,True,4,3,kaggle-only
4562e98,Driverless cars,True,4,3,kaggle-only
139293a,Driverless cars,True,4,3,kaggle-only
5be08a8,Driverless cars,True,2,3,kaggle-only
bf55e77,Driverless cars,True,4,3,kaggle-only
2e43866,Driverless cars,True,3,3,kaggle-only
04d409d,Driverless cars,True,4,3,kaggle-only
b4885af,Driverless cars,True,4,3,kaggle-only
e0ebf63,Driverless cars,True,3,3,kaggle-only
07952db,Driverless cars,True,3,3,kaggle-only
4337759,Driverless cars,True,2,3,kaggle-only
d7ad755,Driverless cars,True,3,3,kaggle-only
8a4e789,Driverless cars,True,2,3,kaggle-only
46d9c7d,Driverless cars,True,3,3,kaggle-only
4d62d2c,Driverless cars,True,2,3,kaggle-only
e701cf8,Driverless cars,True,3,3,kaggle-only
e164ec6,Driverless cars,True,3,3,kaggle-only
a381193,Driverless cars,True,4,3,kaggle-only
820e6c3,Driverless cars,True,3,3,kaggle-only
2c00a1c,Driverless cars,True,4,3,kaggle-only
69769d8,Driverless cars,True,3,3,kaggle-only
ae0e9f6,Driverless cars,True,3,3,kaggle-only
62e810c,Driverless cars,True,5,3,kaggle-only
6e64d71,Driverless cars,True,5,3,kaggle-only
e9712e9,Driverless cars,True,1,3,kaggle-only
49e0d87,Driverless cars,True,4,3,kaggle-only
a342503,Driverless cars,True,4,3,kaggle-only
6a88483,Driverless cars,True,3,3,kaggle-only
8d87606,Driverless cars,True,2,3,kaggle-only
83cd86f,Driverless cars,True,4,3,kaggle-only
6e6ea11,Driverless cars,True,3,3,kaggle-only
4170883,Driverless cars,True,3,3,kaggle-only
5b0af71,Driverless cars,True,4,3,kaggle-only
8b08fad,Driverless cars,True,4,3,kaggle-only
cfb0905,Driverless cars,True,4,3,kaggle-only
779e9e1,Driverless cars,True,3,3,kaggle-only
5d7a8a8,Driverless cars,True,4,3,kaggle-only
a4c05da,Driverless cars,True,1,3,kaggle-only
66ca8f3,Driverless cars,True,2,3,kaggle-only
d2ce31c,Driverless cars,True,1,3,kaggle-only
357c8cc,Driverless cars,True,5,3,kaggle-only
565414d,Driverless cars,True,4,3,kaggle-only
3d0abd2,Driverless cars,True,4,3,kaggle-only
0bea5df,Driverless cars,True,2,3,kaggle-only
69527a4,Driverless cars,True,4,3,kaggle-only
dbb5b58,Driverless cars,True,3,3,kaggle-only
e21cc71,Driverless cars,True,2,3,kaggle-only
af9e3fd,Driverless cars,True,2,3,kaggle-only
927c364,Driverless cars,True,3,3,kaggle-only
a02b877,Driverless cars,True,4,3,kaggle-only
5891bcf,Driverless cars,True,4,3,kaggle-only
b9df9cd,Driverless cars,True,4,3,kaggle-only
4fe1732,Driverless cars,True,4,3,kaggle-only
858bec6,Driverless cars,True,3,3,kaggle-only
60a22b9,Driverless cars,True,3,3,kaggle-only
fae8a55,Driverless cars,True,3,3,kaggle-only
8ee249b,Driverless cars,True,4,3,kaggle-only
783d431,Driverless cars,True,3,3,kaggle-only
244db43,Driverless cars,True,5,3,kaggle-only
299d0f0,Driverless cars,True,4,3,kaggle-only
29fb0d0,Driverless cars,True,4,3,kaggle-only
3f4fcbb,Driverless cars,True,4,3,kaggle-only
f4ca3ba,Driverless cars,True,4,3,kaggle-only
b12edd7,Driverless cars,True,1,3,kaggle-only
1f4513c,Driverless cars,True,3,3,kaggle-only
c11f2f6,Driverless cars,True,4,3,kaggle-only
415f088,Driverless cars,True,4,3,kaggle-only
326d2f5,Driverless cars,True,2,3,kaggle-only
1574cc3,Driverless cars,True,2,3,kaggle-only
7bcd2de,Driverless cars,True,5,3,kaggle-only
0c76268,Driverless cars,True,3,3,kaggle-only
2972937,Driverless cars,True,2,3,kaggle-only
6eecf35,Driverless cars,True,2,3,kaggle-only
1feabe5,Driverless cars,True,5,3,kaggle-only
c68a3c9,Driverless cars,True,3,3,kaggle-only
41feba2,Driverless cars,True,4,3,kaggle-only
ed8f0ec,Driverless cars,True,2,3,kaggle-only
df12ef4,Driverless cars,True,3,3,kaggle-only
e0a4c42,Driverless cars,True,4,3,kaggle-only
bc5bf52,Driverless cars,True,4,3,kaggle-only
d798cd9,Driverless cars,True,3,3,kaggle-only
7fd68b2,Driverless cars,True,3,3,kaggle-only
de9b166,Driverless cars,True,4,3,kaggle-only
7603cbe,Driverless cars,True,4,3,kaggle-only
4f57f96,Driverless cars,True,2,3,kaggle-only
584ba4a,Driverless cars,True,4,3,kaggle-only
f9f5aea,Driverless cars,True,5,3,kaggle-only
edf5017,Driverless cars,True,4,3,kaggle-only
75b73b8,Driverless cars,True,3,3,kaggle-only
ae9554b,Driverless cars,True,2,3,kaggle-only
42658c0,Driverless cars,True,4,3,kaggle-only
ede9eca,Driverless cars,True,3,3,kaggle-only
1f500e3,Driverless cars,True,4,3,kaggle-only
2fc7982,Driverless cars,True,1,3,kaggle-only
e904906,Driverless cars,True,3,3,kaggle-only
5051480,Driverless cars,True,3,3,kaggle-only
0999761,Driverless cars,True,4,3,kaggle-only
20db8b2,Driverless cars,True,4,3,kaggle-only
f4f101d,Driverless cars,True,3,3,kaggle-only
65a3145,Driverless cars,True,4,3,kaggle-only
235fab2,Driverless cars,True,4,3,kaggle-only
8004817,Driverless cars,True,3,3,kaggle-only
13e2e99,Driverless cars,True,4,3,kaggle-only
5caa2b6,Driverless cars,True,3,3,kaggle-only
11c96ef,Driverless cars,True,4,3,kaggle-only
c8f48f9,Driverless cars,True,6,3,kaggle-only
42933d4,Driverless cars,True,3,3,kaggle-only
26479a8,Driverless cars,True,6,3,kaggle-only
ac53aed,Driverless cars,True,6,3,kaggle-only
50aa92e,Driverless cars,True,2,3,kaggle-only
c6c30d3,Driverless cars,True,2,3,kaggle-only
efc14af,Driverless cars,True,4,3,kaggle-only
38eba82,Driverless cars,True,4,3,kaggle-only
da97203,Driverless cars,True,4,3,kaggle-only
0b0644a,Driverless cars,True,4,3,kaggle-only
c82d4bc,Driverless cars,True,4,3,kaggle-only
8029c4d,Driverless cars,True,4,3,kaggle-only
8377d52,Driverless cars,True,2,3,kaggle-only
d4e815d,Driverless cars,True,4,3,kaggle-only
0f20721,Driverless cars,True,4,3,kaggle-only
c67fbd3,Driverless cars,True,3,3,kaggle-only
d8c9e3d,Driverless cars,True,4,3,kaggle-only
1686625,Driverless cars,True,4,3,kaggle-only
888b77e,Driverless cars,True,4,3,kaggle-only
1534fbf,Driverless cars,True,2,3,kaggle-only
c9f673e,Driverless cars,True,3,3,kaggle-only
473f48b,Driverless cars,True,3,3,kaggle-only
cdc1cff,Driverless cars,True,4,3,kaggle-only
88c9fcb,Driverless cars,True,4,3,kaggle-only
b1d2f95,Driverless cars,True,4,3,kaggle-only
7f1ca89,Driverless cars,True,3,3,kaggle-only
0b488e9,Driverless cars,True,3,3,kaggle-only
713df60,Driverless cars,True,4,3,kaggle-only
36ff4b3,Driverless cars,True,3,3,kaggle-only
c905591,Driverless cars,True,5,3,kaggle-only
98dc208,Driverless cars,True,1,3,kaggle-only
9787503,Driverless cars,True,2,3,kaggle-only
938e1a4,Driverless cars,True,4,3,kaggle-only
995506e,Driverless cars,True,3,3,kaggle-only
fe78ad2,Driverless cars,True,4,3,kaggle-only
0a0f8b3,Driverless cars,True,2,3,kaggle-only
d02c595,Driverless cars,True,3,3,kaggle-only
da1b312,Driverless cars,True,4,3,kaggle-only
f5e157f,Driverless cars,True,2,3,kaggle-only
e36e85a,Driverless cars,True,3,3,kaggle-only
2f28033,Driverless cars,True,4,3,kaggle-only
4993cfc,Driverless cars,True,4,3,kaggle-only
6597280,Driverless cars,True,2,3,kaggle-only
c9b1df1,Driverless cars,True,2,3,kaggle-only
3d100f8,Driverless cars,True,4,3,kaggle-only
381900c,Driverless cars,True,4,3,kaggle-only
a17b5cc,Driverless cars,True,3,3,kaggle-only
36f6d67,Driverless cars,True,4,3,kaggle-only
913b5d3,Driverless cars,True,3,3,kaggle-only
9d0baaf,Driverless cars,True,2,3,kaggle-only
b11b1af,Driverless cars,True,4,3,kaggle-only
0760ba5,Driverless cars,True,3,3,kaggle-only
c63b3bc,Driverless cars,True,4,3,kaggle-only
b612d98,Driverless cars,True,2,3,kaggle-only
6a56c51,Driverless cars,True,4,3,kaggle-only
4f35aa5,Driverless cars,True,4,3,kaggle-only
20ec8b0,Driverless cars,True,2,3,kaggle-only
233ca6e,Driverless cars,True,3,3,kaggle-only
47626ae,Driverless cars,True,3,3,kaggle-only
c1500e3,Driverless cars,True,3,3,kaggle-only
939d35a,Driverless cars,True,1,3,kaggle-only
6bd256c,Driverless cars,True,4,3,kaggle-only
9ddca63,Driverless cars,True,3,3,kaggle-only
3818643,Driverless cars,True,3,3,kaggle-only
a85b3a1,Driverless cars,True,5,3,kaggle-only
09af24e,Driverless cars,True,2,3,kaggle-only
635537a,Driverless cars,True,3,3,kaggle-only
3af3bfb,Driverless cars,True,1,3,kaggle-only
98ea16a,Driverless cars,True,2,3,kaggle-only
d2b9b8d,Driverless cars,True,1,3,kaggle-only
907173a,Driverless cars,True,4,3,kaggle-only
dce820f,Driverless cars,True,3,3,kaggle-only
87cf25a,Driverless cars,True,5,3,kaggle-only
ae95733,Driverless cars,True,3,3,kaggle-only
9569b39,Driverless cars,True,4,3,kaggle-only
8628ef4,Driverless cars,True,4,3,kaggle-only
8f57187,Driverless cars,True,3,3,kaggle-only
edd052e,Driverless cars,True,1,3,kaggle-only
7dc1904,Driverless cars,True,4,3,kaggle-only
377abd0,Driverless cars,True,2,3,kaggle-only
60239fe,Driverless cars,True,3,3,kaggle-only
bfec395,Driverless cars,True,4,3,kaggle-only
87705ae,Driverless cars,True,1,3,kaggle-only
c6490ff,Driverless cars,True,4,3,kaggle-only
a157ef0,Driverless cars,True,3,3,kaggle-only
c6c4bd8,Driverless cars,True,4,3,kaggle-only
6b4e56f,Driverless cars,True,4,3,kaggle-only
8aff2ab,Driverless cars,True,5,3,kaggle-only
14bec6e,Driverless cars,True,4,3,kaggle-only
3e9f3ea,Driverless cars,True,4,3,kaggle-only
fb27aa3,Driverless cars,True,2,3,kaggle-only
dbc3874,Driverless cars,True,4,3,kaggle-only
161da84,Driverless cars,True,4,3,kaggle-only
3786747,Driverless cars,True,4,3,kaggle-only
87e034c,Driverless cars,True,4,3,kaggle-only
90d7a84,Driverless cars,True,3,3,kaggle-only
6c409c4,Driverless cars,True,3,3,kaggle-only
ce69f4d,Driverless cars,True,2,3,kaggle-only
c6bc72e,Driverless cars,True,3,3,kaggle-only
2e78299,Driverless cars,True,5,3,kaggle-only
64e6b50,Driverless cars,True,4,3,kaggle-only
e89eaf8,Driverless cars,True,4,3,kaggle-only
45428e8,Driverless cars,True,2,3,kaggle-only
6b6ce58,Driverless cars,True,2,3,kaggle-only
9a24bd9,Driverless cars,True,3,3,kaggle-only
53c32da,Driverless cars,True,3,3,kaggle-only
867ad09,Driverless cars,True,4,3,kaggle-only
0c5c345,Driverless cars,True,2,3,kaggle-only
4a3ef9f,Driverless cars,True,4,3,kaggle-only
392b094,Driverless cars,True,4,3,kaggle-only
451c458,Driverless cars,True,3,3,kaggle-only
3a1dd7e,Driverless cars,True,4,3,kaggle-only
118557a,Driverless cars,True,3,3,kaggle-only
cd726da,Driverless cars,True,4,3,kaggle-only
24971db,Driverless cars,True,3,3,kaggle-only
a75401c,Driverless cars,True,1,3,kaggle-only
d4bee32,Driverless cars,True,3,3,kaggle-only
09bd6f6,Driverless cars,True,4,3,kaggle-only
774fcce,Driverless cars,True,3,3,kaggle-only
ecf6c8a,Driverless cars,True,2,3,kaggle-only
9e6c4ac,Driverless cars,True,3,3,kaggle-only
48fdee7,Driverless cars,True,3,3,kaggle-only
19a9f1b,Driverless cars,True,3,3,kaggle-only
c863729,Driverless cars,True,3,3,kaggle-only
0c2a63d,Driverless cars,True,3,3,kaggle-only
a08552e,Driverless cars,True,3,3,kaggle-only
2c81e5c,Driverless cars,True,4,3,kaggle-only
f5860f8,Driverless cars,True,2,3,kaggle-only
28f0c5d,Driverless cars,True,3,3,kaggle-only
4953269,Driverless cars,True,3,3,kaggle-only
1e07d3d,Driverless cars,True,4,3,kaggle-only
1649f13,Driverless cars,True,3,3,kaggle-only
c63b26e,Driverless cars,True,3,3,kaggle-only
a8c0065,Driverless cars,True,3,3,kaggle-only
c975bdf,Driverless cars,True,4,3,kaggle-only
ec9a0b2,Driverless cars,True,4,3,kaggle-only
bf0ec0f,Driverless cars,True,3,3,kaggle-only
a7199db,Driverless cars,True,3,3,kaggle-only
9dcac24,Driverless cars,True,2,3,kaggle-only
7ea5cd7,Driverless cars,True,3,3,kaggle-only
632e88e,Driverless cars,True,4,3,kaggle-only
5b65fad,Driverless cars,True,3,3,kaggle-only
819ef1b,Driverless cars,True,3,3,kaggle-only
2c7af05,Driverless cars,True,4,3,kaggle-only
4ae7748,Driverless cars,True,4,3,kaggle-only
51a69ae,Driverless cars,True,3,3,kaggle-only
13c085e,Driverless cars,True,4,3,kaggle-only
64f6bf4,Driverless cars,True,3,3,kaggle-only
c3aa83f,Driverless cars,True,3,3,kaggle-only
28e9a88,Driverless cars,True,5,3,kaggle-only
0e54efc,Driverless cars,True,2,3,kaggle-only
0b15a66,Driverless cars,True,3,3,kaggle-only
6beaab6,Driverless cars,True,4,3,kaggle-only
fd53f42,Driverless cars,True,2,3,kaggle-only
2be5e7f,Driverless cars,True,3,3,kaggle-only
241d49c,Driverless cars,True,4,3,kaggle-only
6fad7e0,Driverless cars,True,3,3,kaggle-only
366daac,Driverless cars,True,3,3,kaggle-only
17fd420,Driverless cars,True,4,3,kaggle-only
7ac3dde,Driverless cars,True,4,3,kaggle-only
975d6bc,Driverless cars,True,4,3,kaggle-only
39a8344,Driverless cars,True,3,3,kaggle-only
d93bf92,Driverless cars,True,2,3,kaggle-only
9cd6ef9,Driverless cars,True,3,3,kaggle-only
b6f265c,Driverless cars,True,4,3,kaggle-only
2986cad,Driverless cars,True,3,3,kaggle-only
f4ab05d,Driverless cars,True,2,3,kaggle-only
e0b63de,Driverless cars,True,3,3,kaggle-only
13b533b,Driverless cars,True,3,3,kaggle-only
622fa19,Driverless cars,True,4,3,kaggle-only
879d150,Driverless cars,True,5,3,kaggle-only
316583e,Driverless cars,True,4,3,kaggle-only
df22b27,Driverless cars,True,4,3,kaggle-only
be2d121,Driverless cars,True,4,3,kaggle-only
25f55c7,Driverless cars,True,4,3,kaggle-only
415c292,Driverless cars,True,3,3,kaggle-only
d6831f6,Driverless cars,True,4,3,kaggle-only
ec82b99,Driverless cars,True,3,3,kaggle-only
d6d88e1,Driverless cars,True,2,3,kaggle-only
96c77d6,Driverless cars,True,4,3,kaggle-only
5f3aa4a,Driverless cars,True,3,3,kaggle-only
7a0b369,Driverless cars,True,3,3,kaggle-only
ac28a4b,Driverless cars,True,4,3,kaggle-only
314b42e,Driverless cars,True,4,3,kaggle-only
aeeb0be,Driverless cars,True,3,3,kaggle-only
b1131cd,Driverless cars,True,3,3,kaggle-only
ba36ab2,Driverless cars,True,3,3,kaggle-only
657782c,Driverless cars,True,3,3,kaggle-only
357ce9b,Driverless cars,True,4,3,kaggle-only
df23b1d,Driverless cars,True,4,3,kaggle-only
4a3d281,Driverless cars,True,4,3,kaggle-only
a469ac9,Driverless cars,True,2,3,kaggle-only
0e86176,Driverless cars,True,3,3,kaggle-only
2ba1e02,Driverless cars,True,4,3,kaggle-only
813c0d2,Driverless cars,True,4,3,kaggle-only
8bdeb9d,Driverless cars,True,2,3,kaggle-only
bc4b400,Driverless cars,True,3,3,kaggle-only
4794787,Driverless cars,True,4,3,kaggle-only
2140b9d,Driverless cars,True,5,3,kaggle-only
ef93daa,Driverless cars,True,3,3,kaggle-only
928d593,Driverless cars,True,3,3,kaggle-only
4d6b8ea,Driverless cars,True,4,3,kaggle-only
c58321c,Driverless cars,True,3,3,kaggle-only
1872f71,Driverless cars,True,4,3,kaggle-only
e3b538f,Driverless cars,True,2,3,kaggle-only
047bb6e,Driverless cars,True,1,3,kaggle-only
704db62,Driverless cars,True,3,3,kaggle-only
5b044b7,Driverless cars,True,4,3,kaggle-only
51db834,Driverless cars,True,3,3,kaggle-only
963705b,Driverless cars,True,6,3,kaggle-only
c614342,Driverless cars,True,4,3,kaggle-only
1926426,Driverless cars,True,4,3,kaggle-only
971445d,Driverless cars,True,2,3,kaggle-only
2121299,Driverless cars,True,4,3,kaggle-only
6b9b583,Driverless cars,True,4,3,kaggle-only
0ef4f4f,Driverless cars,True,4,3,kaggle-only
f59a340,Driverless cars,True,3,3,kaggle-only
c2e134c,Driverless cars,True,3,3,kaggle-only
01c5e87,Driverless cars,True,5,3,kaggle-only
be08bc8,Driverless cars,True,4,3,kaggle-only
bfd1981,Driverless cars,True,4,3,kaggle-only
9d05411,Driverless cars,True,3,3,kaggle-only
48c86d8,Driverless cars,True,3,3,kaggle-only
e4ab2f4,Driverless cars,True,4,3,kaggle-only
8dd7df0,Driverless cars,True,4,3,kaggle-only
9680a60,Driverless cars,True,3,3,kaggle-only
acbaf3c,Driverless cars,True,4,3,kaggle-only
bf2f973,Driverless cars,True,5,3,kaggle-only
e93b8c1,Driverless cars,True,1,3,kaggle-only
1a3f98d,Driverless cars,True,3,3,kaggle-only
ac0daff,Driverless cars,True,3,3,kaggle-only
a60e958,Driverless cars,True,3,3,kaggle-only
c3ec025,Driverless cars,True,3,3,kaggle-only
ca5a97d,Driverless cars,True,3,3,kaggle-only
66762b6,Driverless cars,True,4,3,kaggle-only
22d825e,Driverless cars,True,4,3,kaggle-only
5243f77,Driverless cars,True,4,3,kaggle-only
f1a7395,Driverless cars,True,3,3,kaggle-only
f32aed5,Driverless cars,True,2,3,kaggle-only
9c72dba,Driverless cars,True,4,3,kaggle-only
7c01ea5,Driverless cars,True,5,3,kaggle-only
a8b6334,Driverless cars,True,4,3,kaggle-only
762d2ae,Driverless cars,True,1,3,kaggle-only
5206f07,Driverless cars,True,4,3,kaggle-only
40e6472,Driverless cars,True,4,3,kaggle-only
f7a6888,Driverless cars,True,5,3,kaggle-only
3b223d8,Driverless cars,True,2,3,kaggle-only
18bfb7e,Driverless cars,True,2,3,kaggle-only
a2603aa,Driverless cars,True,3,3,kaggle-only
6aeb5e8,Driverless cars,True,5,3,kaggle-only
491120f,Driverless cars,True,2,3,kaggle-only
89daab8,Driverless cars,True,4,3,kaggle-only
9447d8a,Driverless cars,True,4,3,kaggle-only
387e0e5,Driverless cars,True,3,3,kaggle-only
22bf7f2,Driverless cars,True,4,3,kaggle-only
9cdbfeb,Driverless cars,True,2,3,kaggle-only
22e1e7a,Driverless cars,True,4,3,kaggle-only
a10b883,Driverless cars,True,3,3,kaggle-only
75ba4ef,Driverless cars,True,3,3,kaggle-only
4620d7f,Driverless cars,True,3,3,kaggle-only
24a099b,Driverless cars,True,3,3,kaggle-only
716bea4,Driverless cars,True,4,3,kaggle-only
056394c,Driverless cars,True,4,3,kaggle-only
adfe724,Driverless cars,True,3,3,kaggle-only
656b240,Driverless cars,True,3,3,kaggle-only
d666983,Driverless cars,True,5,3,kaggle-only
fe25490,Driverless cars,True,4,3,kaggle-only
369bc0b,Driverless cars,True,2,3,kaggle-only
481d724,Driverless cars,True,3,3,kaggle-only
f47a3af,Driverless cars,True,2,3,kaggle-only
127b51e,Driverless cars,True,4,3,kaggle-only
52d5d9f,Driverless cars,True,3,3,kaggle-only
1e88fb2,Driverless cars,True,2,3,kaggle-only
2e66941,Driverless cars,True,3,3,kaggle-only
535fa0d,Driverless cars,True,4,3,kaggle-only
c3b868c,Driverless cars,True,4,3,kaggle-only
3d13ded,Driverless cars,True,5,3,kaggle-only
79006ee,Driverless cars,True,4,3,kaggle-only
34322b6,Driverless cars,True,2,3,kaggle-only
dc3eff7,Driverless cars,True,2,3,kaggle-only
59901f2,Driverless cars,True,4,3,kaggle-only
c94c5d6,Driverless cars,True,3,3,kaggle-only
28e7f41,Driverless cars,True,3,3,kaggle-only
58ba0d2,Driverless cars,True,3,3,kaggle-only
be9f270,Driverless cars,True,4,3,kaggle-only
4094224,Driverless cars,True,4,3,kaggle-only
e366506,Driverless cars,True,2,3,kaggle-only
9db2ecb,Driverless cars,True,2,3,kaggle-only
cd6d09a,Driverless cars,True,4,3,kaggle-only
8ef955b,Driverless cars,True,3,3,kaggle-only
9e753f8,Driverless cars,True,4,3,kaggle-only
8a513f7,Driverless cars,True,3,3,kaggle-only
f8a31fb,Driverless cars,True,2,3,kaggle-only
31a4f01,Driverless cars,True,3,3,kaggle-only
7c47a9c,Driverless cars,True,3,3,kaggle-only
bc3cab8,Driverless cars,True,4,3,kaggle-only
3dc4b34,Driverless cars,True,3,3,kaggle-only
b1be3e3,Driverless cars,True,4,3,kaggle-only
cc2453a,Driverless cars,True,3,3,kaggle-only
0f247b7,Driverless cars,True,4,3,kaggle-only
246c075,Driverless cars,True,4,3,kaggle-only
0d92fb8,Driverless cars,True,4,3,kaggle-only
a004e6d,Driverless cars,True,3,3,kaggle-only
582cc56,Driverless cars,True,3,3,kaggle-only
cb7e6c4,Driverless cars,True,4,3,kaggle-only
eae48fd,Driverless cars,True,3,3,kaggle-only
7b00389,Driverless cars,True,4,3,kaggle-only
baf354c,Driverless cars,True,3,3,kaggle-only
e1a65d5,Driverless cars,True,1,3,kaggle-only
54081d1,Driverless cars,True,4,3,kaggle-only
6cd0f65,Driverless cars,True,3,3,kaggle-only
acb0383,Driverless cars,True,3,3,kaggle-only
06c7ba1,Driverless cars,True,3,3,kaggle-only
48f29aa,Driverless cars,True,4,3,kaggle-only
c766a61,Driverless cars,True,3,3,kaggle-only
faa9fe2,Driverless cars,True,3,3,kaggle-only
3f4a9c6,Driverless cars,True,5,3,kaggle-only
709e39a,Driverless cars,True,3,3,kaggle-only
1464c1a,Driverless cars,True,2,3,kaggle-only
019e8c3,Driverless cars,True,3,3,kaggle-only
6540816,Driverless cars,True,4,3,kaggle-only
5bf57f0,Driverless cars,True,2,3,kaggle-only
a1e5e62,Driverless cars,True,4,3,kaggle-only
42ff84e,Driverless cars,True,4,3,kaggle-only
bcec1b9,Driverless cars,True,4,3,kaggle-only
f15b774,Driverless cars,True,4,3,kaggle-only
24cd6b4,Driverless cars,True,3,3,kaggle-only
e06d5d9,Driverless cars,True,3,3,kaggle-only
9576200,Driverless cars,True,4,3,kaggle-only
ee48efd,Driverless cars,True,3,3,kaggle-only
ef04c29,Driverless cars,True,4,3,kaggle-only
1e15bb2,Driverless cars,True,4,3,kaggle-only
8eeb7fa,Driverless cars,True,3,3,kaggle-only
3be8782,Driverless cars,True,4,3,kaggle-only
22d7047,Driverless cars,True,3,3,kaggle-only
13b3e1f,Driverless cars,True,3,3,kaggle-only
762cf74,Driverless cars,True,4,3,kaggle-only
c9f30e7,Driverless cars,True,4,3,kaggle-only
a7fe09a,Driverless cars,True,3,3,kaggle-only
6603008,Driverless cars,True,4,3,kaggle-only
9062d8c,Driverless cars,True,4,3,kaggle-only
0beb053,Driverless cars,True,3,3,kaggle-only
a0412dd,Driverless cars,True,4,3,kaggle-only
e3f3a45,Driverless cars,True,4,3,kaggle-only
8fe2c25,Driverless cars,True,3,3,kaggle-only
